"","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","LogLotSqFt","LogSalePrice","ScaledLogPrice"
"4621",4331400090,"20140528T000000",270000,3,1.5,1430,8960,1,0,0,4,6,1430,0,1953,0,98166,47.4759,-122.349,1560,10125,9.10052550596898,12.5061772379805,-1.02839491118804
"4622",3886902870,"20140527T000000",8e+05,4,2.5,2680,7200,1,0,0,3,8,1380,1300,1952,2013,98033,47.6835,-122.187,1950,8520,8.88183630500415,13.5923670066501,1.03392081942077
"4623",9136102680,"20140923T000000",626500,3,1.75,1610,3210,1,0,0,5,7,910,700,1928,0,98103,47.6656,-122.335,1420,3210,8.07402621612406,13.3479040533183,0.569766388262024
"4624",2581900165,"20141021T000000",1130000,4,3.5,4300,8406,2,0,1,3,11,3580,720,1987,0,98040,47.5396,-122.214,2770,10006,9.03670101556506,13.9377281906885,1.68964767593187
"4625",3793501050,"20140822T000000",399950,4,2.5,3200,7545,2,0,0,3,7,3200,0,2003,0,98038,47.3666,-122.03,2840,7137,8.92864037120195,12.899094818277,-0.282374160439601
"4626",619000100,"20140724T000000",419000,3,1.75,2140,15030,1,0,0,4,7,1570,570,1958,0,98166,47.4181,-122.338,2170,15030,9.61780348274702,12.9456261989043,-0.194026432443429
"4627",4178700100,"20140715T000000",1160000,4,2.5,4240,43995,2,0,0,3,10,4240,0,1989,0,98075,47.6008,-122.044,3720,59522,10.6918312700797,13.9639305630825,1.7393973295616
"4628",3225059223,"20140519T000000",1405000,4,3.5,3410,10769,2,0,0,3,10,3410,0,2008,0,98004,47.6081,-122.198,2650,10058,9.28442691532888,14.15554786075,2.1032153092875
"4629",3885805325,"20140731T000000",710000,4,2.75,2090,8064,2,0,0,5,7,2090,0,1967,0,98033,47.6829,-122.195,1460,8400,8.99516499031115,13.4730202490175,0.807320732803976
"4630",4151800195,"20150330T000000",650000,3,1,1410,4840,1,0,2,4,6,1230,180,1942,0,98033,47.6646,-122.204,1410,5400,8.48466999971068,13.3847276418718,0.639682224446425
"4631",1137300690,"20150220T000000",369900,4,2.5,2820,33750,2,0,0,4,9,2820,0,1984,0,98072,47.7387,-122.096,2510,36180,10.4267356963007,12.8209879778205,-0.43067326100905
"4632",203600590,"20140627T000000",641000,4,2.5,2770,63118,2,0,0,3,9,2770,0,1997,0,98014,47.6622,-121.961,2770,44224,11.0527612693397,13.3707847359028,0.613209249705083
"4633",7745500015,"20150318T000000",403000,3,1,1400,6879,1,0,0,3,7,1400,0,1951,0,98155,47.7508,-122.286,1950,7400,8.83622857152601,12.9066918409288,-0.267949922822359
"4634",1370802600,"20140703T000000",1015000,3,3.25,3620,4000,2,0,0,3,10,2730,890,2005,0,98199,47.6393,-122.403,1910,5000,8.29404964010203,13.830399170458,1.48586530460341
"4635",5452800645,"20140922T000000",865000,4,2.5,2260,13600,1,0,0,4,8,1770,490,1974,0,98040,47.5436,-122.233,2630,13995,9.51782507172414,13.670484785914,1.18224068917393
"4636",1324049015,"20141111T000000",2485000,4,2.5,3440,23954,1.5,1,3,5,10,2260,1180,1931,0,98040,47.5636,-122.231,4230,18723,10.0838906035075,14.7257832175129,3.1859039704428
"4637",7645900165,"20141016T000000",810000,4,1,2150,3588,2,0,3,4,8,1850,300,1926,0,98126,47.5767,-122.378,1950,3588,8.18535022317869,13.6047895266486,1.057507083208
"4638",6798100652,"20140715T000000",316750,3,2.5,1256,1154,3,0,0,3,7,1256,0,2005,0,98125,47.7146,-122.311,1309,1232,7.05098944706805,12.6658680981834,-0.7251946946787
"4639",1023079147,"20140820T000000",652500,4,2.25,2220,130244,2,0,0,3,8,2220,0,1989,0,98027,47.4989,-121.9,2680,130680,11.7771648932955,13.388566418179,0.646970793159657
"4640",7972601250,"20150204T000000",360000,6,2.75,2850,15240,1,0,0,3,7,1850,1000,1962,0,98106,47.5288,-122.345,2090,7620,9.63167882924064,12.7938593104323,-0.482181642987069
"4641",421000215,"20150416T000000",208000,2,1,700,5100,1,0,0,4,5,700,0,1953,0,98056,47.4957,-122.168,970,5811,8.53699581871242,12.2452933586835,-1.52372725886388
"4642",4054520100,"20150210T000000",898000,4,2.5,3700,63991,2,0,0,3,10,3700,0,1992,0,98077,47.7319,-122.051,3210,47215,11.0664977274532,13.7079253472843,1.25332795302416
"4643",3579700015,"20150227T000000",295000,4,1.75,1400,11934,1,0,0,3,7,1050,350,1961,0,98028,47.7346,-122.244,2080,10400,9.38714674808203,12.594730635322,-0.860261248356904
"4644",9310300215,"20150506T000000",652500,4,1.75,3130,18253,2,0,0,3,7,3130,0,1978,0,98133,47.7402,-122.348,1850,12220,9.81208472906278,13.388566418179,0.646970793159657
"4645",3905081800,"20140725T000000",560000,4,3,2170,5764,2,0,0,3,8,2170,0,1992,0,98029,47.5673,-121.999,2010,5681,8.65938695711941,13.2356920627113,0.356712868456684
"4646",7236100025,"20150504T000000",280000,3,1,1020,8400,1,0,0,4,7,1020,0,1957,0,98056,47.4905,-122.18,1690,8030,9.03598698483141,12.5425448821514,-0.95934476284182
"4647",2023049206,"20140630T000000",289950,3,2.5,1760,8584,1.5,0,0,5,7,1760,0,1937,0,98148,47.4612,-122.325,2160,8584,9.05765528431053,12.5774637733046,-0.893045318124282
"4648",3223059015,"20150410T000000",397500,3,2.5,1860,44093,1,0,0,3,7,1860,0,1978,0,98055,47.4381,-122.188,1900,6130,10.6940563186772,12.8929502130765,-0.294040736878428
"4649",1726069064,"20150324T000000",380000,2,1,1140,75132,1,0,0,3,7,1140,0,1956,0,98077,47.7349,-122.074,2570,35200,11.2270018455333,12.8479265317026,-0.379525841807339
"4650",1423089162,"20141031T000000",415900,3,2.5,1670,22703,1,0,0,3,7,1310,360,1988,0,98045,47.4708,-121.756,1510,16817,10.0302523533276,12.938200125731,-0.208126093445255
"4651",8024201503,"20140716T000000",475000,2,1.75,1710,8645,1,0,0,4,7,1510,200,1923,0,98115,47.7005,-122.313,1280,5366,9.06473639811739,13.0710700830168,0.0441500841985612
"4652",859000110,"20141002T000000",125000,1,1,500,7440,1,0,0,1,5,500,0,1928,0,98106,47.5252,-122.362,1350,7440,8.91462612782714,11.7360690162844,-2.49057614846884
"4653",2322059039,"20140821T000000",238000,3,1,1470,32670,1,0,0,3,7,1020,450,1958,0,98042,47.3811,-122.144,2640,24100,10.3942125045951,12.3800259526536,-1.26791454916516
"4654",2023049245,"20140820T000000",296000,4,1.5,1370,9750,1,0,0,3,7,1070,300,1953,0,98168,47.4718,-122.323,1540,9789,9.18502256399189,12.5981147333062,-0.853835963652401
"4655",114100745,"20140506T000000",475000,6,3,3470,117612,1.5,0,0,3,7,3470,0,1924,0,98028,47.7663,-122.234,2120,17100,11.6751463500572,13.0710700830168,0.0441500841985612
"4656",2391601380,"20150223T000000",390000,3,2.25,1650,6250,1.5,0,0,3,7,1650,0,1910,0,98116,47.5639,-122.4,2060,6250,8.74033674273045,12.8739020181058,-0.330206969760446
"4657",2313900740,"20141119T000000",425000,3,1,1180,3750,1,0,0,3,6,1030,150,1940,0,98116,47.5726,-122.382,1280,3750,8.22951111896446,12.9598444479066,-0.167030672195174
"4658",9521101015,"20140626T000000",725000,6,3,3110,5000,1.5,0,0,5,7,1810,1300,1921,0,98103,47.6631,-122.348,1600,4000,8.51719319141624,13.4939269338368,0.847015624268995
"4659",1036400110,"20140702T000000",605000,3,2.25,2080,12134,1,0,0,4,8,1530,550,1973,0,98052,47.6315,-122.102,2320,12400,9.40376670850224,13.312983737013,0.503464237651243
"4660",2572400100,"20141105T000000",302000,3,1,1600,1950,2,0,0,2,7,1600,0,1906,0,98122,47.6028,-122.312,1310,1138,7.57558465155779,12.618182296357,-0.815734287363034
"4661",6821600300,"20150318T000000",886000,3,2.25,2380,6000,2,0,0,5,9,1650,730,1931,0,98199,47.6472,-122.393,2000,6000,8.69951474821019,13.6944722295872,1.22778492449197
"4662",9547205225,"20140814T000000",540000,4,1.75,1630,6120,1,0,0,5,7,980,650,1918,0,98115,47.6821,-122.31,1630,4080,8.71931737550637,13.1993244185405,0.287662720110463
"4663",3876312490,"20150414T000000",435000,4,2.25,1910,8400,2,0,0,3,7,1910,0,1975,0,98072,47.7352,-122.175,1910,8400,9.03598698483141,12.9831013100708,-0.122873569937876
"4664",1591600044,"20141010T000000",409000,4,3.25,3140,10752,2,0,0,3,7,2300,840,1992,0,98146,47.5022,-122.363,1300,9920,9.28284706276293,12.9214704350249,-0.239890252256654
"4665",7201800090,"20150106T000000",405000,3,1,1250,7280,1,0,0,3,7,1250,0,1975,0,98052,47.6986,-122.129,1690,7280,8.89288614119073,12.9116423460887,-0.258550548090504
"4666",4221270100,"20140611T000000",560200,3,2.5,1990,3984,2,0,0,3,8,1990,0,2004,0,98075,47.5914,-122.017,2320,3984,8.29004161870449,13.2360491418081,0.357390843760514
"4667",2473410690,"20140623T000000",324000,4,1.75,2110,7208,1,0,0,3,8,1170,940,1975,0,98058,47.4464,-122.129,1820,7208,8.88294679928817,12.6884987947745,-0.682226474096408
"4668",7300410110,"20140519T000000",390000,4,2.5,2490,8290,2,0,0,3,9,2490,0,1999,0,98092,47.3305,-122.171,2690,7008,9.02280524812934,12.8739020181058,-0.330206969760446
"4669",7224500090,"20150407T000000",414000,2,1,800,5000,1,0,0,3,6,800,0,1938,0,98055,47.4914,-122.204,1220,5000,8.51719319141624,12.9336212528075,-0.216819861266567
"4670",7852000110,"20140903T000000",441500,3,2.5,2360,4670,2,0,0,3,7,2360,0,1998,0,98065,47.537,-121.871,2420,5620,8.44891435066294,12.9979332990262,-0.0947125201645402
"4671",4302200590,"20150309T000000",375000,3,2.5,1770,5146,2,0,0,3,7,1770,0,1992,0,98106,47.5263,-122.356,1230,5160,8.54597499284169,12.8346813049525,-0.404674154072798
"4672",8635750090,"20140602T000000",668500,4,2.5,2710,5500,2,0,0,3,9,2710,0,1999,0,98074,47.6027,-122.023,2710,6242,8.61250337122056,13.4127916755241,0.692966558118981
"4673",1133000100,"20141007T000000",540000,5,1.5,1940,10202,1.5,0,0,4,7,1940,0,1940,0,98125,47.7213,-122.31,1900,8000,9.23033905848287,13.1993244185405,0.287662720110463
"4674",7631800025,"20140606T000000",1035000,4,3.25,3450,11240,2,0,3,4,10,2430,1020,1960,2001,98166,47.4556,-122.372,2412,19499,9.32723412344768,13.8499119846816,1.52291369603784
"4675",2998800110,"20150325T000000",1345000,4,3.25,3440,4920,2,0,4,3,10,2520,920,2014,0,98116,47.5727,-122.409,2350,5166,8.50106380948635,14.1119045710181,2.02035111230664
"4676",2432000110,"20140507T000000",758000,4,2.75,2410,9549,1,0,0,4,7,1780,630,1956,0,98033,47.6503,-122.197,2090,9549,9.1641917159502,13.5384386646245,0.931528704071369
"4677",824059140,"20140527T000000",949880,4,2.25,2290,10687,2,0,0,3,9,2290,0,1978,0,98004,47.5878,-122.202,2290,10300,9.2767833285249,13.7640909398087,1.35996786837147
"4678",4229400015,"20150507T000000",570000,3,1,1030,4089,1.5,0,0,3,7,1030,0,1927,0,98116,47.574,-122.385,1440,4917,8.31605572036464,13.2533916398107,0.390318521290194
"4679",7805450110,"20140506T000000",736000,4,2.5,2290,12047,2,0,0,4,9,2290,0,1988,0,98006,47.5599,-122.105,3130,15666,9.39657094526685,13.508985397711,0.875606675135372
"4680",9839301055,"20140626T000000",670000,3,1.5,1490,4400,1.5,0,0,4,7,1490,0,1906,0,98122,47.6113,-122.292,1560,4400,8.38935981990635,13.4150329913671,0.697222076863161
"4681",9471201110,"20150406T000000",1130000,4,1.75,2370,8400,1,0,0,5,9,1270,1100,1949,0,98105,47.6716,-122.264,2370,8400,9.03598698483141,13.9377281906885,1.68964767593187
"4682",1189000645,"20141022T000000",650000,4,2,1930,3976,1.5,0,0,4,8,1930,0,1914,0,98122,47.6117,-122.297,1470,4080,8.28803156777646,13.3847276418718,0.639682224446425
"4683",6788201015,"20140616T000000",690000,2,1.75,1600,4000,1,0,0,5,7,850,750,1918,0,98112,47.6408,-122.3,1860,4000,8.29404964010203,13.4444468765734,0.753069332940305
"4684",425069147,"20150313T000000",610000,4,2.25,2240,45738,2,0,0,3,7,2240,0,1988,0,98053,47.687,-122.047,3180,45738,10.7306847412163,13.3212142361495,0.519091237950455
"4685",9268200600,"20140519T000000",413500,2,1,770,4000,1,0,0,5,5,770,0,1924,0,98117,47.6959,-122.364,1420,5040,8.29404964010203,12.9324127934459,-0.219114326582898
"4686",9201000100,"20150414T000000",765000,3,2.5,2300,9752,2,0,2,3,8,2300,0,1968,2003,98075,47.5825,-122.076,2640,10764,9.18522767116111,13.5476311128087,0.948982127993994
"4687",4140930110,"20141210T000000",828200,4,2.75,3400,7081,2,0,0,3,9,3400,0,2001,0,98006,47.5661,-122.123,3060,7081,8.86517041965177,13.6270099500936,1.09969633055057
"4688",7226000110,"20140726T000000",205000,2,1,900,4397,1,0,0,3,6,900,0,1918,0,98055,47.4851,-122.205,1430,4500,8.38867776918081,12.2307652581205,-1.55131132491843
"4689",4358700100,"20141202T000000",465000,3,2.5,1450,5175,1,0,0,3,8,1030,420,1995,0,98133,47.7082,-122.338,1740,9250,8.55159461813357,13.0497926845695,0.00375132995691833
"4690",2228900195,"20150311T000000",556000,4,2.5,2240,5402,2,0,0,3,8,2240,0,2005,0,98133,47.772,-122.35,2240,7560,8.59452453435256,13.2285235732327,0.34310227384157
"4691",3905100740,"20140608T000000",540000,4,2.5,1780,4169,2,0,0,3,8,1780,0,1994,0,98029,47.5695,-122.006,1830,4164,8.3354314778808,13.1993244185405,0.287662720110463
"4692",3295900490,"20140729T000000",423000,4,2.5,2320,4254,2,0,0,3,8,2320,0,2004,0,98059,47.48,-122.137,2330,4602,8.35561499576018,12.9551274580284,-0.175986678509544
"4693",7379700051,"20150410T000000",375000,3,1.75,1590,14766,1,0,0,3,8,1590,0,1963,0,98007,47.5902,-122.147,2040,10190,9.60008251961911,12.8346813049525,-0.404674154072798
"4694",7348200195,"20141209T000000",173250,3,1,990,12696,1.5,0,0,3,7,990,0,1936,0,98168,47.4776,-122.279,1260,8937,9.44904226220624,12.0624909170522,-1.87080873748222
"4695",4047200300,"20150205T000000",599900,3,1.5,2605,12030,1,0,0,3,8,1355,1250,2003,0,98019,47.7725,-121.899,1590,15242,9.39515880896873,13.3045182536412,0.487391079876758
"4696",4242900215,"20140618T000000",646000,5,2.75,2870,4461,1,0,0,3,7,1650,1220,1976,0,98107,47.675,-122.39,1890,4196,8.40312823512826,13.3785547827647,0.627962003167821
"4697",7851980100,"20140605T000000",1075000,5,4.75,5180,17811,2,0,2,3,11,4070,1110,2001,0,98065,47.5405,-121.868,3960,15103,9.78757152293879,13.8878312195439,1.59490980280005
"4698",9126101645,"20140610T000000",558000,4,2,2180,3870,1,0,0,3,7,1020,1160,1900,0,98122,47.6089,-122.303,1520,2580,8.26100978602383,13.2321142413634,0.349919767048551
"4699",2695600375,"20141110T000000",354000,2,1,850,5225,1,0,0,3,7,850,0,1949,0,98126,47.5311,-122.38,1230,5225,8.56121007683301,12.7770521921159,-0.514092811265271
"4700",6648150090,"20150108T000000",1195000,4,4,4050,9517,2,0,0,3,11,3360,690,1990,0,98040,47.5769,-122.215,3330,9436,9.16083495207234,13.9936567433477,1.79583753084146
"4701",1189000245,"20150331T000000",670000,4,2,2250,4200,1.5,0,0,3,7,1650,600,1909,0,98122,47.6136,-122.297,1200,3360,8.34283980427146,13.4150329913671,0.697222076863161
"4702",1169000057,"20141006T000000",1125000,6,4.25,3100,9378,3,0,2,3,11,3100,0,1978,0,98112,47.6381,-122.314,3270,6334,9.14612179964953,13.9332935936207,1.68122784032324
"4703",4013800131,"20140807T000000",267500,2,1,1747,12250,2.5,0,0,4,6,1747,0,1948,0,98001,47.3282,-122.285,1620,10300,9.41328121597287,12.4968748453182,-1.046057083373
"4704",1787270090,"20150225T000000",299800,4,2.5,2410,4708,2,0,0,3,8,2410,0,2002,0,98092,47.3229,-122.182,2517,5290,8.45701846838017,12.6108708646506,-0.829616282071744
"4705",4037200735,"20150414T000000",430000,4,1.75,2070,9120,1,0,0,4,7,1250,820,1958,0,98008,47.6045,-122.123,1650,8400,9.11822508306838,12.9715404876697,-0.144823754504352
"4706",4083302370,"20150313T000000",775000,5,1,1860,3040,1.5,0,0,3,7,1530,330,1921,0,98103,47.6559,-122.339,1910,3600,8.01961279440027,13.5606183083355,0.97364052416379
"4707",4319200820,"20150122T000000",333000,3,1,950,5214,1,0,0,3,7,830,120,1944,0,98126,47.5362,-122.379,1490,7636,8.55910259449345,12.7158977689626,-0.630204868755836
"4708",7663700551,"20150407T000000",336000,3,2,1060,11765,1,0,0,4,6,1060,0,1951,0,98125,47.7333,-122.302,1500,9151,9.37288430116146,12.7248664389453,-0.613176325750187
"4709",6821102350,"20150109T000000",323000,2,1,880,1712,2,0,0,4,7,880,0,1945,0,98199,47.6475,-122.397,1360,1748,7.44541755670169,12.6854076022048,-0.688095628130683
"4710",723069089,"20140715T000000",575000,4,2.5,2550,56628,2,0,0,3,9,2550,0,2001,0,98027,47.4913,-122.081,1870,56628,10.9442588415144,13.2621253197795,0.406900895848672
"4711",8165500110,"20141205T000000",328000,2,2.25,1550,2079,2,0,0,3,8,1550,0,2008,0,98106,47.54,-122.368,1420,1977,7.63964228785801,12.7007688873663,-0.65892961962583
"4712",8081900195,"20141210T000000",572500,3,1,1590,4600,1.5,0,0,4,7,1290,300,1926,0,98117,47.6807,-122.399,1770,4350,8.43381158247719,13.2577680144105,0.398627811655962
"4713",2878601425,"20140522T000000",6e+05,3,1.75,1650,5100,1,0,0,5,7,1040,610,1908,0,98115,47.6873,-122.321,1540,5100,8.53699581871242,13.3046849341983,0.487707551219802
"4714",5104512070,"20150420T000000",412000,4,3,2430,7242,2,0,0,3,8,2430,0,2003,0,98038,47.3533,-122.015,2430,7242,8.88765269032559,12.9287786283317,-0.226014406199615
"4715",3885802970,"20141203T000000",827500,3,2.5,1810,7200,1,0,0,5,7,1310,500,1960,0,98033,47.6885,-122.211,2050,7200,8.88183630500415,13.6261643862334,1.09809088396976
"4716",3021049140,"20150325T000000",3e+05,4,2.5,2890,17349,2,0,0,3,8,2890,0,1994,0,98023,47.2822,-122.34,2330,22356,9.76129014682633,12.6115377536383,-0.828350080078702
"4717",5249801720,"20141113T000000",415000,3,2.5,1280,5040,2,0,0,4,7,1280,0,1985,0,98118,47.5611,-122.276,1500,5040,8.52516136106541,12.9360337992128,-0.212239232221663
"4718",2025049006,"20141112T000000",750000,7,2.75,3410,4056,1.5,0,0,4,8,2130,1280,1906,0,98102,47.6454,-122.316,2510,4056,8.30795254527102,13.5278284855125,0.911383477225706
"4719",7575700015,"20140710T000000",8e+05,3,2.75,2220,4000,2,0,0,3,8,1700,520,1914,2000,98122,47.617,-122.291,1800,4000,8.29404964010203,13.5923670066501,1.03392081942077
"4720",2724049146,"20150317T000000",420000,3,1,1060,6000,1,0,0,3,8,1060,0,1954,0,98118,47.5427,-122.275,1240,7874,8.69951474821019,12.9480099902596,-0.189500399744284
"4721",8074200100,"20141015T000000",266000,3,1.5,1120,8250,1,0,0,4,7,1120,0,1957,0,98056,47.4905,-122.179,1320,8400,9.01796847932873,12.4912515877638,-1.05673379277143
"4722",1517900100,"20141021T000000",499000,4,2.5,2680,10590,2,0,0,3,8,2680,0,2004,0,98019,47.7377,-121.97,2330,5566,9.26766543859545,13.1203613747337,0.137737972081412
"4723",2391602250,"20140626T000000",440000,4,1.5,1770,5750,2,0,0,3,7,1770,0,1947,0,98116,47.5621,-122.394,970,5750,8.6569551337914,12.9945300058944,-0.101174250116196
"4724",7635801311,"20140623T000000",495000,3,2,2950,12196,2,0,0,4,7,2310,640,1918,0,98166,47.4702,-122.365,2320,19844,9.40886330810815,13.1123130415508,0.122456844780369
"4725",3362401295,"20150330T000000",630000,2,1.75,1260,5300,1,0,0,4,7,840,420,1951,0,98103,47.6809,-122.348,1280,3000,8.57546209954021,13.3534750983677,0.580343963353249
"4726",3303230110,"20140804T000000",424000,3,1.75,1430,6818,1,0,0,5,7,1430,0,1972,0,98034,47.7271,-122.196,1480,7210,8.82732145269785,12.9574887342141,-0.17150339468336
"4727",1522600100,"20140604T000000",760000,4,2.5,2730,36183,2,0,0,3,9,2730,0,1986,0,98052,47.7036,-122.127,2710,5964,10.4963446742514,13.5410737122625,0.936531789491165
"4728",6646200090,"20140819T000000",650000,4,3.5,3270,15704,2,0,0,3,9,2110,1160,1990,0,98074,47.6256,-122.042,3020,8582,9.6616707359563,13.3847276418718,0.639682224446425
"4729",2522059112,"20140507T000000",248500,4,1.75,1720,10018,1,0,0,5,7,1720,0,1960,0,98042,47.3614,-122.119,1220,10018,9.21213875391756,12.4231981245188,-1.18594484945861
"4730",3205100110,"20150421T000000",379600,3,1.75,1270,12420,1,0,0,4,7,1270,0,1962,0,98056,47.5387,-122.179,1560,9910,9.42706335548747,12.8468733457179,-0.381525494249361
"4731",6414100025,"20140721T000000",538000,4,2.5,3260,10032,1,0,0,3,8,1960,1300,1978,0,98125,47.7203,-122.323,1802,7249,9.2135352628727,13.1956138391439,0.280617555002235
"4732",3529000930,"20140616T000000",530000,4,2.5,2050,6360,2,0,0,3,8,2050,0,1988,0,98029,47.5641,-122.011,2070,7541,8.75778365633417,13.1806322855283,0.25217253132254
"4733",4141400100,"20150120T000000",545000,4,2.25,2050,9720,2,0,0,3,8,2050,0,1967,0,98008,47.5911,-122.119,2310,9680,9.18194089745448,13.2085410736454,0.30516210498293
"4734",9562200090,"20140624T000000",925000,4,3,3580,35261,1.5,0,0,3,10,3580,0,1985,0,98072,47.7577,-122.134,3540,36750,10.4705328162984,13.7375490164946,1.30957351965791
"4735",7399800110,"20141209T000000",565000,4,2.75,1960,48787,1.5,0,0,4,9,1960,0,1983,0,98072,47.7484,-122.111,1970,36425,10.7952191629096,13.2445810101286,0.373590044633361
"4736",6917700356,"20140514T000000",405100,2,1,840,3522,1,0,0,3,6,840,0,1947,0,98199,47.6575,-122.395,1390,4800,8.16678428905615,12.9118892291908,-0.258081798595913
"4737",4040800600,"20140609T000000",502000,3,1.75,1300,8800,1,0,0,4,8,1300,0,1963,0,98008,47.6199,-122.116,1350,8800,9.0825070004663,13.1263553986739,0.149118644426246
"4738",3629920300,"20141103T000000",425000,3,2.25,1260,3000,2,0,0,3,7,1260,0,2003,0,98029,47.5454,-121.997,1630,3042,8.00636756765025,12.9598444479066,-0.167030672195174
"4739",8944290090,"20140623T000000",233500,3,2.25,1650,2958,2,0,0,3,7,1650,0,1985,0,98031,47.3916,-122.167,1510,3788,7.99226864327075,12.3609373560911,-1.30415749133019
"4740",8091410930,"20150323T000000",287000,3,2.5,1710,10341,2,0,2,3,7,1710,0,1986,0,98030,47.3494,-122.171,1830,9358,9.24387185518498,12.5672374947418,-0.912461644584015
"4741",3313600266,"20150213T000000",190000,3,1,1180,8775,1,0,0,3,7,1180,0,1966,0,98002,47.2848,-122.223,1300,8100,9.07966204833407,12.1547793511426,-1.69558347310584
"4742",9508850100,"20141103T000000",666000,3,2.25,2780,31510,2,0,0,3,8,2780,0,1979,0,98053,47.67,-122.024,2890,36400,10.3580602347513,13.4090449495225,0.685852762542667
"4743",3330501545,"20141201T000000",330000,2,1,950,3090,1,0,0,4,6,950,0,1909,0,98118,47.551,-122.276,1230,4120,8.03592636989179,12.7068479334427,-0.647387518317163
"4744",31000165,"20140911T000000",1490000,5,3.5,3620,7821,2,0,2,3,10,2790,830,1958,2010,98040,47.5738,-122.215,2690,9757,8.96456770260161,14.2142866779216,2.214740928608
"4745",4123810090,"20140909T000000",393000,3,2.25,2140,10256,2,0,0,3,8,2140,0,1987,0,98038,47.3751,-122.044,2040,11717,9.23561817916045,12.8815648908514,-0.315657704557737
"4746",1180500100,"20140924T000000",353000,4,2.75,1920,4627,1,0,0,3,8,1010,910,1998,0,98178,47.5003,-122.23,1910,7210,8.439663988907,12.7742233359154,-0.519463875153144
"4747",7549801140,"20141020T000000",260000,2,1,750,6720,1,0,0,3,6,750,0,1916,0,98108,47.552,-122.31,920,6720,8.81284343351719,12.4684369099977,-1.10005133285798
"4748",7254000100,"20141215T000000",680000,3,2.5,2060,2551,2,0,0,3,8,1900,160,2001,0,98005,47.5881,-122.165,2060,2936,7.84424071814181,13.4298480771523,0.725351033097429
"4749",644200090,"20140715T000000",921000,3,2.25,2380,11200,1,0,0,4,8,2380,0,1963,0,98004,47.5873,-122.193,2010,11200,9.32366905728319,13.7332153152374,1.30134525187993
"4750",5101407305,"20141218T000000",319000,2,1,750,6380,1,0,0,3,7,750,0,1949,0,98125,47.7033,-122.308,1690,6495,8.76092337633884,12.672946381767,-0.711755371273874
"4751",6817801030,"20150422T000000",280000,3,1,1160,10881,1,0,0,2,7,920,240,1983,0,98074,47.6339,-122.033,1280,10843,9.29477342795101,12.5425448821514,-0.95934476284182
"4752",7454001280,"20140611T000000",220000,3,1,1050,6300,1,0,0,3,6,1050,0,1942,0,98146,47.5128,-122.374,740,6300,8.74830491237962,12.3013828253345,-1.4172318814147
"4753",8651440740,"20150121T000000",219000,3,1.5,1740,5200,1,0,0,4,7,1060,680,1977,0,98042,47.3657,-122.094,1540,5200,8.55641390456952,12.2968270087986,-1.42588187276858
"4754",1954430190,"20140808T000000",528000,4,2.75,2050,7171,1,0,0,3,8,1540,510,1988,0,98074,47.6194,-122.042,1960,7110,8.87780039388258,13.1768515626884,0.244994186975437
"4755",4292300010,"20140527T000000",405000,3,1.75,1980,8100,1,0,0,4,7,1310,670,1949,0,98133,47.7353,-122.331,1450,8212,8.99961934066053,12.9116423460887,-0.258550548090504
"4756",8929000290,"20140514T000000",372977,3,2.5,1690,1618,2,0,0,3,8,1150,540,2014,0,98029,47.5518,-121.998,1690,1618,7.38894609761844,12.8292720345264,-0.414944572569458
"4757",1250201680,"20150507T000000",934550,4,3.25,2320,5900,1.5,0,2,4,9,2320,0,1910,0,98144,47.597,-122.292,2320,6240,8.68270762989381,13.7478204089943,1.32907550258807
"4758",868001705,"20150206T000000",1465000,3,1.5,2480,9900,2,0,3,3,10,2130,350,1940,0,98177,47.7018,-122.381,2860,9288,9.20029003612268,14.1973658004333,2.18261376922347
"4759",1370801585,"20140603T000000",975000,4,2.25,2290,5350,2,0,0,4,9,2120,170,1958,0,98199,47.6428,-122.411,2910,5350,8.58485183989005,13.79019274998,1.40952658754396
"4760",7501000130,"20140505T000000",800866,5,2.5,3180,13806,2,0,0,4,10,3180,0,1990,0,98033,47.652,-122.182,3180,13798,9.53285855926342,13.5934489211694,1.03597501786455
"4761",4178300130,"20150413T000000",950000,7,3.5,3470,16264,2,0,0,4,9,3470,0,1980,0,98007,47.6203,-122.149,3040,13500,9.69670935530818,13.7642172635767,1.36020771549706
"4762",7550801206,"20140904T000000",624000,4,3,1540,4140,1.5,0,0,5,7,1540,0,1902,0,98107,47.6728,-122.396,1460,5000,8.32845106681936,13.3439056473516,0.562174735532157
"4763",9201300050,"20140814T000000",1850000,5,2.25,2800,8442,2,1,4,3,9,2800,0,1963,2001,98075,47.5784,-122.076,3220,9156,9.04097452634244,14.4306961970545,2.62563115095641
"4764",3816300095,"20140514T000000",310000,3,1,1050,9876,1,0,0,3,7,1050,0,1953,0,98028,47.7635,-122.262,1760,9403,9.19786285046507,12.6443275764613,-0.766093033140614
"4765",7399301100,"20141204T000000",315000,3,1.75,1480,6800,1,0,0,4,7,1480,0,1968,0,98055,47.4633,-122.188,1500,7900,8.8246778911642,12.6603279178078,-0.735713667945255
"4766",4151800470,"20140820T000000",675000,3,2,1010,5973,1,0,0,5,6,1010,0,1942,0,98033,47.6652,-122.202,1920,6015,8.69500459273231,13.4224679698547,0.711338646116367
